0.243339,0.258156,0.251946,0.259786,0.256169,0.255401,0.259899,0.264732,0.266974,
0.246331,0.245251,0.254845,0.25484,0.262071,0.260791,0.262552,0.260926,0.262016,
0.245315,0.250362,0.257395,0.256217,0.257471,0.260214,0.258451,0.262075,0.257967,
0.243584,0.24791,0.24244,0.244615,0.257596,0.259337,0.262545,0.261704,0.262034,
0.250775,0.247637,0.252215,0.250885,0.253021,0.253539,0.259559,0.261717,0.261069,
0.252595,0.249714,0.24926,0.259239,0.251265,0.254901,0.262759,0.256865,0.2697,
0.260129,0.249301,0.257584,0.254681,0.255135,0.2552,0.265731,0.256517,0.265754,
0.261535,0.250561,0.253759,0.260372,0.256404,0.256535,0.260552,0.256976,0.260546,
0.257609,0.269639,0.26365,0.257836,0.258901,0.258782,0.258004,0.263432,0.269221,
